OBJECT ID,AtcoCode,Common Name,Latitude,Longitude,Easting,Northing
5114,700000005239,Coast Road,54.91851611,-5.88628096,335598,409929
5115,700000005240,Halfway House,54.90632717,-5.87650114,336260,408598
5116,700000005241,332 Coast Road,54.90401072,-5.87021053,336664,408346
5117,700000005242,316 Coast Road,54.90287592,-5.86734538,336856,408227
5118,700000005243,288 Coast Road,54.900787,-5.86385177,337088,407997
5119,700000005244,Ballygally Castle,54.89901361,-5.85984179,337345,407808
5120,700000005245,Whin Road,54.89884494,-5.85513997,337642,407800
5121,700000005246,Ballygally Coast Rd Car Park,54.89981893,-5.85229384,337821,407911
5122,700000005247,Carnfunnock Country Park,54.88984918,-5.84283352,338415,406833
5123,700000005248,171 Coast Road,54.88551007,-5.83995001,338684,406348
5124,700000005249,Drains Bay Car Park,54.88222562,-5.83857502,338782,405981
5125,700000005250,Drains Bay Apts,54.8795891,-5.83588884,338956,405695
5126,700000005251,War Memorial,54.82819058,-5.81116569,340648,400022
5127,700000005252,Maghermorne,54.80898685,-5.75194929,344581,397998
5128,700000005253,Crossroads,54.77608771,-5.73632848,345707,394437
5129,700000005254,Crossroads,54.77610057,-5.73652985,345691,394392
5130,700000005255,Magheramorne Shore Row,54.80814319,-5.7514771,344624,397909
5131,700000005256,Poguestown,54.84722638,-5.82162744,339979,402121
5132,700000005257,Bank Road,54.84561282,-5.81874466,340172,401945
5133,700000005258,1-5 Main Road,54.82682451,-5.80841053,340905,399866
5134,700000005259,Path Road,54.81987807,-5.79078648,342051,399127
5135,700000005260,Newpark,54.81573428,-5.777705,342906,398696
5136,700000005261,Orange Hall,54.77833196,-5.75425349,344554,394563
5137,700000005262,Redhall Rear Entrance,54.78225681,-5.75366003,344571,395022
5138,700000005263,Loughinlea,54.7878525,-5.76334492,343864,395631
5139,700000005264,Bankhall Bridge,54.78901672,-5.76578317,343709,395828
5140,700000005265,Ballypollard Road,54.79747781,-5.77073013,343355,396687
5141,700000005266,The Old O|Hall,54.80126959,-5.77290685,343273,397101
5142,700000005267,Ballypollard Road,54.80807509,-5.77724087,342899,397853
5143,700000005268,The Manse,54.81066638,-5.78036588,342689,398135
5144,700000005269,Ballylesson Road Jct,54.81333816,-5.78249107,342543,398428
5145,700000005270,New O|Hall,54.81611858,-5.78555707,342403,398723
5146,700000005271,The Path,54.81930735,-5.78902676,342102,399079
5147,700000005272,2-8 Main Road,54.82632748,-5.80827154,340899,399841
5148,700000005273,Bank Road,54.84579971,-5.81928973,340129,401962
5149,700000005274,Dalaradia,54.81802278,-5.7860936,342295,398942
5150,700000005275,New O|Hall,54.8163574,-5.785612,342396,398750
5151,700000005276,Ballylesson Road Jct,54.81339287,-5.78253475,342540,398434
5152,700000005277,The Manse,54.81130728,-5.78101533,342645,398205
5153,700000005278,Ballypollard Road,54.80813565,-5.77711308,342907,397860
5154,700000005279,The Old O|Hall,54.8017783,-5.77198667,343259,397163
5155,700000005280,Ballypollard Road,54.7975036,-5.77066649,343359,396690
5156,700000005281,Loughinlea Lane,54.78789681,-5.76331138,343866,395636
5157,700000005282,Redhall Rear Entrance,54.78226448,-5.75272331,344567,395031
5158,700000005283,38-46 Hillhead Road,54.7760968,-5.75251143,344664,394336
5159,700000005284,Newpark,54.81551529,-5.7772239,342936,398671
5160,700000005285,The Path,54.81937381,-5.78938319,342143,399080
5161,700000005286,Albert Street,54.85224496,-5.82754333,339583,402651
5162,700000005287,Drumahoe Gardens,54.84029315,-5.86209587,337405,401266
5163,700000005288,Albert Street,54.85225195,-5.82790446,339555,402660
5164,700000005289,Allenbrook,54.83909988,-5.86090234,337480,401131
5165,700000005290,Drumahoe Manor,54.84277594,-5.86363561,337228,401542
5166,700000005291,Deerpark Road,54.84459713,-5.87216591,336674,401728
5167,700000005292,Thornfall,54.84347693,-5.87593074,336436,401596
5168,700000005293,Deerparkrd|Crosshill Road Jct,54.83725552,-5.88346573,335973,400889
5169,700000005294,Castlehill Road,54.83607,-5.89176324,335444,400741
5170,700000005295,Starbog Road,54.83615831,-5.89340524,335406,400739
5171,700000005296,Derpark Road|Castlehill Road Jct,54.83726857,-5.88369857,335958,400890
5172,700000005297,Thornfall,54.84350522,-5.8760071,336431,401599
5173,700000005298,Deerpark Road,54.84470413,-5.8737297,336632,401728
5174,700000005299,72-80 Old Mill Heights,54.84361425,-5.86382504,337212,401634
5175,700000005300,Factory,54.84207104,-5.86259647,337297,401465
5176,700000005301,Laharna Avenue,54.85528165,-5.81935745,340092,403016
5177,700000005302,Killyglen Road,54.86538163,-5.85532053,337685,404074
5178,700000005303,Killyglen Crossroads,54.86688306,-5.86761132,336891,404217
5179,700000005304,Ballymullock Road,54.87375039,-5.87234424,336564,404972
5180,700000005305,Cairncastle Creamery,54.87729339,-5.87814179,336180,405355
5181,700000005306,A Sallagh Road,54.88062677,-5.88636704,335641,405710
5182,700000005307,Sallagh Road End,54.89929477,-5.90374145,334464,407754
5183,700000005308,Dunteigue Road,54.90171704,-5.94188135,332010,407951
5184,700000005309,FeystownCorner,54.91259583,-5.944898,331781,409156
5185,700000005310,McCartneys Bridge,54.90385054,-5.95541722,331135,408163
5186,700000005311,WharrysCorner,54.91062947,-5.96634988,330412,408897
5187,700000005312,Drumcrow Road,54.91095417,-5.97341439,329958,408920
5188,700000005313,Aughagash Sch,54.91064009,-5.98935215,328937,408855
5189,700000005314,Deerpark Road,54.91551392,-5.98934514,328922,409398
5190,700000005315,Carnagreagh Shedding,54.93077359,-5.98672093,329041,411101
5191,700000005316,A Aughaboy Road,54.89567107,-5.95954227,330897,407245
5192,700000005317,Skeagh Bridge,54.88384664,-5.95530821,331207,405937
5193,700000005318,Rose Cottage,54.88215631,-5.94778806,331695,405763
5194,700000005319,Dunteigue Road End,54.87659889,-5.93692833,332410,405165
5195,700000005320,Standing Stone,54.86938519,-5.91755601,333677,404399
5196,700000005321,Kilwaughter Road Jct,54.85151045,-5.86773716,336935,402506
5197,700000005322,Ballycraigy Crossroads,54.86326292,-5.83568959,338952,403876
5198,700000005323,Killyglen Crossroads,54.86680882,-5.86798915,336867,404208
5199,700000005324,Kilwaughter Road Jct,54.85167387,-5.86680966,336994,402526
5200,700000005325,Standing Stone,54.86918577,-5.91588358,333785,404380
5201,700000005326,Dunteigue Road End,54.876094,-5.93629962,332452,405110
5202,700000005327,Rose Cottage,54.88186007,-5.94727321,331729,405731
5203,700000005328,Skeagh Bridge,54.88369146,-5.95463028,331251,405921
5204,700000005329,A Aughaboy Road,54.89564466,-5.95957478,330895,407242
5205,700000005330,Carnagreagh Shedding,54.9307607,-5.98707095,329019,411099
5206,700000005331,Deerpark Road,54.91569168,-5.98922709,328929,409418
5207,700000005332,Aughagash Sch,54.91079725,-5.99064346,328924,408867
5208,700000005333,Drumcrow Road,54.91099112,-5.97347492,329954,408924
5209,700000005334,WharryCorner,54.91068282,-5.966316,330414,408903
5210,700000005335,McCartneys Bridge,54.90426006,-5.95572394,331114,408208
5211,700000005336,FeystownCorner,54.91264838,-5.94481733,331786,409162
5212,700000005337,Dunteigue Road,54.90202124,-5.94180346,332014,407985
5213,700000005338,Sallagh Road End,54.89933014,-5.90370842,334466,407758
5214,700000005339,A Sallagh Road,54.88101877,-5.8866894,335619,405753
5215,700000005340,Cairncastle Creamery,54.87789732,-5.87979315,336072,405419
5216,700000005341,Ballymulock Road,54.87378629,-5.87234235,336564,404976
5217,700000005342,Killyglen Crossroads,54.86733849,-5.8679612,336867,404267
5218,700000005343,Killyglen Road,54.86546792,-5.85562754,337665,404083
5219,700000005344,Ballycraigy Crossroads,54.86329907,-5.83720408,338855,403878
5220,700000005345,Kilbride Corner,54.75348901,-6.06193477,324767,391235
5221,700000005346,Ballybracken Low Road,54.75978093,-6.06994703,324232,391921
5222,700000005347,Ballybracken Low Road,54.76454767,-6.08325544,323361,392428
5223,700000005348,Ballybracken Low Road,54.76876578,-6.08748538,323076,392890
5224,700000005349,Ballybracken Low Road,54.77055819,-6.08946794,322943,393086
5225,700000005350,Ballybracken Low Road,54.7832319,-6.09773231,322373,394482
5226,700000005351,MairsCorner,54.7928434,-6.10961272,321580,395531
5227,700000005352,Tildarg Road,54.79324943,-6.10856742,321646,395578
5228,700000005353,TildargCorner,54.79179055,-6.04822238,325531,395522
5229,700000005354,Braepark Road,54.79903626,-6.0400655,326033,396343
5230,700000005355,Ballynashee Xrds,54.79972329,-6.02811824,326799,396441
5231,700000005356,Braepark Road,54.80016129,-6.0208022,327268,396503
5232,700000005357,Braepark Road,54.80032605,-6.01603468,327574,396530
5233,700000005358,Braepark Road,54.79990297,-6.00502785,328283,396503
5234,700000005359,Ballyalbanagh Road Junction,54.79832585,-5.98896139,329321,396357
5235,700000005360,Braepark Road,54.79777863,-5.98522475,329563,396303
5236,700000005361,Braepark Road,54.79733633,-5.98240059,329746,396259
5237,700000005362,Braepark Road,54.79656144,-5.97741573,330069,396182
5238,700000005363,Braepark Road,54.79613089,-5.97530656,330206,396138
5239,700000005364,Lower Ballyboley Rd,54.79486218,-5.9692892,330597,396008
5240,700000005365,Braepark Road,54.79794083,-5.9424146,332315,396401
5241,700000005366,Mehargs Corner,54.79783922,-5.94013346,332462,396394
5242,700000005367,Lower Ballyboley Road,54.79579132,-5.9438924,332227,396159
5243,700000005368,Lower Ballyboley Road,54.79264058,-5.95045938,331815,395796
5244,700000005369,Lower Ballyboley Road,54.78734143,-5.95806659,331343,395192
5245,700000005370,Lower Ballyboley Road,54.78089792,-5.96765699,330747,394457
5246,700000005371,Church Road,54.77617221,-5.98291669,329844,393902
5247,700000005372,13-21 Dickeystown,54.7738476,-5.99160593,329229,393628
5248,700000005373,Church Road,54.77616563,-5.98310108,329827,393894
5249,700000005374,Lower Ballyboley Road,54.78088947,-5.96768851,330745,394456
5250,700000005375,Lower Ballyboley Road Junction,54.7874476,-5.95796794,331349,395204
5251,700000005376,Lower Ballyboley Road,54.79252754,-5.95068281,331801,395783
5252,700000005377,Lower Ballyboley Road,54.79572212,-5.94405144,332217,396151
5253,700000005378,Mehargs Corner,54.79776106,-5.94029296,332452,396385
5254,700000005379,Braepark Road,54.79789726,-5.94249458,332310,396396
5255,700000005380,Upper Ballyboley Road Junction,54.79483551,-5.96930609,330596,396005
5256,700000005381,Braepark Road,54.79614246,-5.97546151,330196,396139
5257,700000005382,Braepark Road,54.79657275,-5.97755514,330060,396183
5258,700000005383,Braepark Road,54.79728963,-5.98229405,329753,396254
5259,700000005384,Braepark Road,54.79772605,-5.98530513,329558,396297
5260,700000005385,Ballyalbanagh Road Junction,54.7982322,-5.98873274,329336,396347
5261,700000005386,Braepark Road,54.79985604,-6.00490573,328291,396498
5262,700000005387,Braepark Road,54.80028014,-6.01597472,327578,396525
5263,700000005388,Braepark Road,54.80013258,-6.02069473,327275,396500
5264,700000005389,Ballynashee Xrds,54.79971913,-6.02730965,326851,396442
5265,700000005390,Braepark Road,54.79899187,-6.04009875,326031,396338
5266,700000005391,TildargCorner,54.79172943,-6.04777437,325560,395516
5267,700000005392,Tildarg Sch,54.79202004,-6.04964198,325439,395545
5268,700000005393,Breckenhill Road Jct,54.79623002,-6.07866168,323560,395962
5269,700000005394,MairsCorner,54.79307104,-6.10922888,321604,395557
5270,700000005395,Ballybracken Road,54.78758729,-6.09986015,322223,394963
5271,700000005396,Ballybracken Road,54.78333916,-6.09769618,322375,394494
5272,700000005397,Ballybracken Road,54.77058489,-6.08945114,322944,393089
5273,700000005398,Ballybracken Road,54.7688199,-6.08749837,323075,392896
5274,700000005399,Ballybracken Road,54.7669957,-6.08578167,323191,392696
5275,700000005400,Ballybrackenrd Road,54.76454644,-6.0831778,323366,392428
5276,700000005401,Ballybracken Liw Road,54.75980885,-6.07000786,324228,391924
5277,700000005402,Kilbride Corner,54.75368327,-6.06228281,324744,391256
5278,700000005403,Tildarg Road,54.79584737,-6.13465145,320022,395816
5279,700000005404,Ballybracken Road,54.78759627,-6.09985973,322223,394964
5280,700000005405,Whinknowe Road Junction,54.75653823,-6.06719592,324419,391565
5281,700000005406,Kilbride School,54.75933316,-6.05456805,325303,391913
5282,700000005407,6-14 Brookfield Heights,54.76225324,-6.04851862,325603,392234
5283,700000005408,TildargCorner,54.79135259,-6.04836789,325523,395473
5284,700000005409,Braepark Road,54.79890997,-6.0417047,325928,396326
5285,700000005410,Ballyboley School,54.79663864,-5.9552149,331560,396222
5286,700000005411,Lower Ballyboley Road,54.78851338,-5.95615714,331462,395326
5287,700000005412,Lower Ballyboley Road,54.78554794,-5.96095567,331163,394987
5288,700000005413,Rashee Road,54.76570336,-6.01488505,327757,392679
5289,700000005414,Trenchill Avenue Jct,54.76981519,-6.01961059,327440,393128
5290,700000005415,Corners,54.77197568,-6.02205409,327276,393364
5291,700000005416,Lower Ballyboley Road,54.77532482,-5.98585906,329594,393803
5292,700000005417,Lower Ballyboley Road,54.78145469,-5.96602776,330850,394522
5293,700000005418,Lower Ballyboley Road,54.78561157,-5.96099911,331160,394994
5294,700000005419,Lower Ballyboley Road,54.78853316,-5.95626498,331455,395328
5295,700000005420,Braepark Road,54.797279,-5.94843609,331930,396316
5296,700000005421,Ballyboley School,54.79661622,-5.95335318,331616,396233
5297,700000005422,Braepark Road,54.79555652,-5.96032745,331171,396102
5298,700000005423,Sawmill Road Jct,54.7997282,-6.00150578,328510,396490
5299,700000005424,Braepark Road,54.79885117,-6.04179728,325922,396319
5300,700000005425,Kilbride Lodge,54.76128497,-6.0499393,325515,392124
5301,700000005426,Moyra Road,54.75887667,-6.05384631,325271,391849
5302,700000005427,Kilbride Corner,54.75372846,-6.0617369,324779,391262
5303,700000005428,Whinknowe Road,54.75649334,-6.06719806,324419,391560
5304,700000005429,Ballybracken Road,54.76057914,-6.07380919,323981,392003
5305,700000005430,Ballybracken Road,54.76987254,-6.08872315,322993,393011
5306,700000005431,Barnish Road Jct,54.79566158,-6.13319757,320055,395804
5307,700000005432,Steens Corner,54.79715049,-6.15524211,318694,395926
5308,700000005433,The Colin,54.81858945,-6.0919784,322636,398427
5309,700000005434,Gardiners Corner,54.82611704,-6.03995231,325956,399357
5310,700000005435,Ballynashee Road,54.82221724,-6.03716883,326147,398928
5311,700000005436,Mc Keowns House,54.81615397,-6.03396191,326372,398259
5312,700000005437,Beggs Hse,54.80788798,-6.03290099,326466,397341
5313,700000005438,Ballynashee Road,54.8054817,-6.03135342,326573,397076
5314,700000005439,Ballynashee Xrds,54.7999145,-6.02772008,326824,396463
5315,700000005440,Ballynashee Road,54.79702167,-6.02554362,326973,396145
5316,700000005441,Ballynashee Road,54.79554462,-6.02312731,327133,395985
5317,700000005442,Ballynashee Road,54.79438192,-6.02125566,327257,395859
5318,700000005443,Whites Corner,54.78624073,-6.01025625,327990,394973
5319,700000005444,Sawmill Road,54.78543031,-6.0107003,327964,394882
5320,700000005445,Sawmill Road,54.78342867,-6.01247767,327856,394656
5321,700000005446,Whites Garage,54.78155093,-6.01413997,327755,394444
5322,700000005447,Sawmill Road,54.77520814,-6.01970465,327417,393728
5323,700000005448,Corners,54.77239945,-6.02214222,327269,393411
5324,700000005449,New Line,54.76117662,-6.00952819,328116,392185
5325,700000005450,New Line,54.76101637,-6.01040623,328142,392135
5326,700000005451,Sawmill Road,54.77522661,-6.01973483,327415,393730
5327,700000005452,Whites Garage,54.78159582,-6.01413777,327755,394449
5328,700000005453,Sawmill Road,54.78339403,-6.01255711,327851,394652
5329,700000005454,Sawmill Road,54.78544133,-6.01082414,327956,394883
5330,700000005455,Whites Corner,54.78644742,-6.01080585,327954,394995
5331,700000005456,Ballynashee Road,54.79437446,-6.02134933,327251,395858
5332,700000005457,Ballynashee Road,54.79552768,-6.02319034,327129,395983
5333,700000005458,Ballynashee Road,54.79685677,-6.02534948,326986,396127
5334,700000005459,Ballynashee Xrds,54.79960721,-6.02761062,326832,396429
5335,700000005460,Carnlea Road North Jct,54.80519907,-6.03110272,326590,397045
5336,700000005461,Beggs Hse,54.80781666,-6.03293557,326464,397333
5337,700000005462,Mckeowns Hse,54.81598413,-6.03401684,326369,398240
5338,700000005463,Ballynashee Road,54.82209977,-6.03712784,326150,398915
5339,700000005464,Gardiners Corner,54.82604521,-6.03995579,325956,399349
